name	version	description	downloads_monthly	repository	homepage	license	keywords	published	updated	featured
api.sb	0.1.2	API SDK for AI, communications, payments, enrichment, and more	10	https://github.com/dotdo-io/api.sb	https://api.sb	MIT	api,ai,payments,communications,enrichment,sdk,typescript	2025-12-17T19:45:41.175Z	2025-12-17T21:38:32.322Z	false
payload-workos	0.0.1	WorkOS plugin for Payload CMS	9			MIT	payload,cms,plugin,workos,authentication,sso	2025-04-14T13:23:36.975Z	2025-04-14T13:23:37.360Z	false
tagged-template-permutations	0.1.4	Tagged Template Literal Function for Generating all Permutations of Arrays	8	https://github.com/nathanclevenger/tagged-template-permutations	https://github.com/nathanclevenger/tagged-template-permutations#readme	MIT	tagged,template,literal,permutations,array	2023-11-03T19:30:21.864Z	2023-11-03T22:15:30.207Z	false
neo4j.do	0.1.1	Neo4j-compatible graph database on Cloudflare Workers	7	https://github.com/dot-do/neo4j	https://neo4j.do	MIT	neo4j,graph-database,cypher,cloudflare-workers,d1,sqlite	2026-01-05T15:29:26.074Z	2026-01-05T16:46:28.432Z	false
esbuild-plugin-http	0.2.0	ESBuild plugin for HTTP imports	7	https://github.com/nathanclevenger/esbuild-plugin-http	https://github.com/nathanclevenger/esbuild-plugin-http#readme	MIT		2022-09-29T12:56:37.179Z	2022-09-29T19:04:27.834Z	false
colo.do	0.1.1	colo.do - Location-aware Durable Objects managed service	7	https://github.com/dot-do/colo.do	https://colo.do	MIT	cloudflare,durable-objects,colocation,edge,rpc	2026-01-26T15:59:46.950Z	2026-01-27T11:44:47.113Z	false
mongo-server-components	0.0.3	React Server Components for MongoDB List + CRUD	7	https://github.com/nathanclevenger/mongo-server-components	https://github.com/nathanclevenger/mongo-server-components#readme	MIT	mongo,mongodb,react,rsc	2024-01-31T08:23:21.184Z	2024-01-31T08:52:31.144Z	false
ai-list	0.1.4	AI-Powered List Generation Tagged Template Literal (using OpenAI GPT4 / GPT3.5)	7	https://github.com/nathanclevenger/ai-functions	https://github.com/nathanclevenger/ai-functions#readme	MIT	ai,tagged,template,gpt,list	2023-11-03T21:23:49.529Z	2023-11-03T22:16:28.131Z	false
mdxld-workers	1.1.0	Compile and deploy MDXLD files to Cloudflare Workers	7	https://github.com/ai-primitives/mdxld-workers	https://mdx.org.ai	MIT	mdxld,cloudflare,workers,mdx,compiler,deployment	2024-12-21T09:55:30.921Z	2024-12-21T21:04:12.196Z	false
mongo.do	0.1.1	MongoDB-compatible database backed by Cloudflare Durable Objects SQLite	7	https://github.com/nathanclevenger/mongo.do	https://github.com/nathanclevenger/mongo.do#readme	MIT	mongodb,cloudflare,durable-objects,sqlite,database	2026-01-05T03:03:10.900Z	2026-01-05T09:57:27.767Z	false
org.ai	0.1.1	Identity for humans and AI agents	6	https://github.com/dot-org-ai/org.ai	https://id.org.ai	MIT	auth,identity,ai,humans,durable-objects,cloudflare	2026-01-07T02:05:33.623Z	2026-01-09T00:50:55.063Z	false
mongoose.do	0.1.1	Mongoose-compatible ODM for Cloudflare Durable Objects with TypeScript-first $ API	6	https://github.com/dot-do/mongoose	https://github.com/dot-do/mongoose#readme	MIT	mongoose,mongodb,odm,cloudflare,durable-objects,workers,typescript,zod,schema,validation	2026-01-05T12:53:32.777Z	2026-01-05T12:57:27.141Z	false
iceberg.do	0.2.0	Iceberg REST Catalog as a Service - managed Iceberg catalog on Cloudflare Workers	6	https://github.com/dot-do/iceberg	https://iceberg.do	MIT	iceberg,catalog,cloudflare,workers,durable-objects,r2,rest-api	2026-02-03T14:39:55.276Z	2026-02-03T14:39:55.568Z	false
d1-json	0.0.5	JSON CRUD + Search Functions for Cloudflare D1	6	https://github.com/nathanclevenger/d1-json	https://github.com/nathanclevenger/d1-json#readme	MIT		2023-10-04T10:07:02.986Z	2023-10-08T12:00:35.549Z	false
drivly	0.1.0	Drivly Commerce API	6	https://github.com/drivly/drivly	https://driv.ly	MIT		2022-10-01T21:14:19.830Z	2022-10-01T21:17:36.893Z	false
payload-functions	0.0.1-beta.5	Convenience Functions for Rapid Development of Payload CMS Apps	6			MIT		2023-11-02T09:37:29.270Z	2023-11-02T11:29:21.068Z	false
payload-zapier-apps	0.0.1	Zapier app generator for Payload CMS collections	6	https://github.com/drivly/ai	https://mdx.org.ai	MIT	payload,cms,zapier,integration	2025-04-14T13:23:51.786Z	2025-04-14T13:23:52.135Z	false
payload-vscode	0.0.1	VSCode extension for Payload CMS integration	6	https://github.com/drivly/ai	https://github.com/drivly/ai			2025-04-14T13:23:17.275Z	2025-04-14T13:23:17.542Z	false
sales-builder	0.1.1	Autonomous demand gen, marketing, and sales	5			MIT	sales,marketing,demand-gen,outreach,growth	2025-12-17T19:58:43.831Z	2025-12-17T21:59:06.704Z	false
duck.do	0.1.0-rc.1	Client SDK for duck.do managed DuckDB service	5	https://github.com/dotdo/duckdb	https://duck.do	MIT	duckdb,duck.do,analytics,sql,client	2026-01-23T18:27:22.287Z	2026-01-23T18:27:22.503Z	false
sqlite.do	0.0.1	High-level API and utilities for distributed SQLite on Cloudflare	5			MIT	sqlite,cloudflare,durable-objects	2026-01-22T11:02:53.960Z	2026-01-22T11:02:54.169Z	false
id.org.ai	0.1.0	Identity primitives for AI systems following schema.org.ai conventions	5			MIT	identity,authentication,schema.org.ai,json-ld,ai	2026-01-16T09:56:52.663Z	2026-01-16T09:56:52.956Z	false
drively	0.1.0	Drively Commerce API	5	https://github.com/drivly/drivly	https://driv.ly	MIT		2022-10-01T21:15:10.436Z	2022-10-01T21:18:10.714Z	false
dev.td	0.0.1	CLI and SDK for programmatic Claude Code interaction	5	https://github.com/tdevs/.td	https://github.com/tdevs/.td/tree/main/packages/dev.td	MIT	claude,claude-code,rpc,sdk,cli	2026-01-05T16:56:10.823Z	2026-01-05T16:56:10.995Z	false
mongo-rpc-server	0.1.1	MongoDB RPC Server on Node, Deno, or Bun for Edge Proxy, Caching, and Connection Pooling	4	https://github.com/nathanclevenger/mongo-rpc	https://github.com/nathanclevenger/mongo-rpc#readme	MIT	mongo,mongodb,rpc,proxy,cache,db	2023-10-07T09:23:05.259Z	2023-10-07T09:58:41.859Z	false
create-do	0.1.0	Create a new .do app with Cloudflare Workers + Durable Objects	4	https://github.com/drivly/create-do	https://github.com/drivly/create-do#readme	MIT	cloudflare,workers,durable-objects,scaffold,create	2026-01-08T23:28:00.761Z	2026-01-08T23:28:00.899Z	false
mongo-fetch-api	0.2.0	Self-hosted Mongo Data API	4	https://github.com/drivly/mongo-fetch-api	https://github.com/drivly/mongo-fetch-api#readme	MIT	mongo,mongodb,api,rest,drivly	2023-04-07T14:17:44.796Z	2023-04-07T14:17:44.994Z	false
mondoo	0.1.0	Mongoose-compatible ODM for Cloudflare Durable Objects with TypeScript-first $ API	4	https://github.com/nathanclevenger/mondoo	https://github.com/nathanclevenger/mondoo#readme	MIT	mongoose,mongodb,odm,cloudflare,durable-objects,workers,typescript,zod,schema,validation	2026-01-05T01:10:16.963Z	2026-01-05T01:10:17.170Z	false
agents.do	0.0.1	A framework and platform for building, deploying, and managing autonomous AI agents	4	https://github.com/drivly/ai	https://agents.do	MIT	agents,ai,autonomous,digital-workers,llm,intelligence,automation	2025-03-27T15:16:35.642Z	2025-03-27T15:16:35.810Z	false
create-startups	0.1.1	Startup Factory CLI - Generate and validate startup ideas with AI	4	https://github.com/dotdo-io/db.sb	https://startups.studio	MIT	startups,create,cli,ai,business	2025-12-17T19:44:45.086Z	2025-12-17T19:53:32.885Z	false
vault.do	0.1.0	Managed encrypted secrets storage for the .do platform	3	https://github.com/dot-do/vault	https://github.com/dot-do/vault#readme	MIT	vault,secrets,encryption,workos,dotdo,key-management	2026-01-25T11:31:14.561Z	2026-01-25T11:31:14.825Z	false
turso.do	0.0.1	Managed service client for Turso-compatible SQLite on Cloudflare	3			MIT	turso,libsql,sqlite,cloudflare,durable-objects,managed-service	2026-01-22T11:02:55.611Z	2026-01-22T11:02:55.820Z	false
node-yaml-file	0.1.0	Simple YAML Read/Write to Files for NodeJS	3	https://github.com/nathanclevenger/yaml-file	https://github.com/nathanclevenger/yaml-file#readme	MIT	yaml,file,node	2023-10-28T16:31:33.597Z	2023-10-28T16:31:33.815Z	false
vscode-mdxld	1.0.0	VS Code extension for MDX-LD with namespace browsing, schema validation, and AI-enriched editing	3	https://github.com/ai-primitives/vscode-mdxld	https://mdx.org.ai	MIT		2024-12-21T09:57:02.147Z	2024-12-21T09:57:02.336Z	false
foundation-sprint	0.1.6	Build your startup foundation in one day	3			MIT	startup,sprint,foundation,validation,mvp	2025-12-17T20:54:16.922Z	2025-12-17T20:54:17.157Z	false
startup-builder	0.1.0	Business-as-Code. Define your startup in minutes.	3			MIT	startup,builder,business,lean-canvas,mvp	2025-12-17T19:56:37.744Z	2025-12-17T19:56:37.896Z	false
hono-mdx	1.0.0	Hono JSX support for MDX via @mdx-js/react	3	https://github.com/ai-primitives/hono-mdx	https://mdx.org.ai	MIT	hono,mdx,jsx,cloudflare,workers	2024-12-21T10:38:16.732Z	2024-12-21T10:38:16.904Z	false
redis.do	0.2.0	100% Redis-compatible database on Cloudflare Workers, Durable Objects, and SQLite	3	https://github.com/dot-do/redis	https://github.com/dot-do/redis#readme	MIT	redis,cloudflare,workers,durable-objects,database,serverless,edge,mcp,ioredis	2026-01-05T12:15:13.653Z	2026-01-05T12:15:13.832Z	false
mongo-fetch	1.5.0	Fetch-based Mongo Client for the Edge (Including Cloudflare Workers, Vercel Edge Functions, Deno, etc), the Browser, or Node that is API Compatible with the official `mongodb` NodeJS driver, and can hit the official Mongo Atlas Data API, or the the [Mongo	3	https://github.com/drivly/mongo-fetch	https://github.com/drivly/mongo-fetch#readme	MIT		2023-04-07T16:57:31.198Z	2023-04-07T16:57:31.415Z	false
db.mw	0.1.0	A powerful MDX-based database with JSON-LD and vector search support	3	https://github.com/ai-primitives/mdxdb	https://db.mwx.ai	MIT	mdx,database,vector-search,json-ld,typescript	2024-12-15T15:23:25.446Z	2024-12-15T15:23:25.776Z	false
lean-canvas	0.1.6	One-page business model. Nine boxes. Total clarity.	3			MIT	lean-canvas,business-model,startup,planning,ai	2025-12-17T20:54:14.120Z	2025-12-17T20:54:14.388Z	false
f.to	0.0.1	_Warning: this project is not production ready, API might change without notice._	3			MIT		2021-12-04T18:07:10.721Z	2021-12-04T18:07:10.938Z	false
nextra-theme-api	0.1.0	A Nextra theme for APIs.	2	https://github.com/drivly/nextra-theme-blog	https://github.com/drivly/nextra-theme-blog#readme	MIT		2021-11-08T15:45:52.490Z	2021-11-08T15:45:52.720Z	false
services-builder	0.1.0	AI-delivered services as software	2			MIT	service,ai,agent,automation,saas	2025-12-17T19:58:06.570Z	2025-12-17T19:58:06.727Z	false
startup-names	0.1.6	Name your startup. Own the brand.	2			MIT	naming,startup,branding,domains,business	2025-12-17T20:54:11.360Z	2025-12-17T20:54:11.607Z	false
product-names	0.1.6	Name your product. Check the domain. Ship it.	2			MIT	naming,product,domains,branding,startup	2025-12-17T20:54:08.832Z	2025-12-17T20:54:09.089Z	false
ai-server-components	0.0.2	AI Functions in React Server Components	2	https://github.com/nathanclevenger/ai-components	https://github.com/nathanclevenger/ai-components#readme	MIT	ai,ai-functions,openai,gpt,gpt4,react,rsc	2024-01-31T09:06:00.694Z	2024-01-31T09:31:33.108Z	false
nats.do	0.1.0	NATS/JetStream on Cloudflare Durable Objects	2	https://github.com/drivly/nats.do	https://github.com/drivly/nats.do#readme	MIT	nats,jetstream,cloudflare,durable-objects,messaging,pubsub	2026-01-05T10:02:58.970Z	2026-01-05T10:02:59.102Z	false
gpt-code	0.1.0	CLI to Generate Code Files with GPT	2	https://github.com/nathanclevenger/gptjs	https://github.com/nathanclevenger/gptjs#readme	MIT		2023-03-28T11:15:02.292Z	2023-03-28T11:15:02.454Z	false
cloudformed	0.1.0	CloudFormed SDK	2	https://github.com/cloudformed/pkg	https://github.com/monatheoctocat/my_package	MIT		2022-07-25T15:29:40.627Z	2022-07-25T15:29:40.802Z	false
apis-do-zapier	0.1.0	This Zapier integration project is generated by the `zapier init` CLI command.	2					2025-05-01T09:38:50.481Z	2025-05-01T09:38:50.759Z	false
durable-objects-cron	0.0.1	CRON scheduling interface for Cloudflare Worker Durable Objects	2	https://github.com/drivly/ai	https://mdx.org.ai	MIT	cloudflare,workers,durable-objects,cron,scheduling,alarms	2025-04-14T08:25:17.855Z	2025-04-14T08:25:18.124Z	false
mongo-rpc	0.1.0	MongoDB RPC Client for Edge Proxy, Caching, and Connection Pooling	2	https://github.com/nathanclevenger/mongo-rpc	https://github.com/nathanclevenger/mongo-rpc#readme	MIT	mongo,mongodb,rpc,proxy,cache,db	2023-10-07T09:22:57.486Z	2023-10-07T09:22:57.740Z	false
exec-symbols	0.1.0	[![Tests](https://github.com/graphdl/exec-symbols/actions/workflows/tests.yml/badge.svg)](https://github.com/graphdl/exec-symbols/actions/workflows/tests.yml)	1			ISC		2025-05-01T09:39:11.237Z	2025-05-01T09:39:11.545Z	false
sources.do	0.0.1	Dynamic API Source Management	1	https://github.com/drivly/sources.do	https://sources.do	MIT		2022-10-12T10:33:50.744Z	2022-10-12T10:33:50.902Z	false
ai-waitlist	0.1.0	AI-powered landing page generator with authentication and onboarding flow	1	https://github.com/drivly/primitives.org.ai	https://primitives.org.ai	MIT	ai,waitlist,landing-page,authentication,onboarding	2025-05-08T01:21:20.969Z	2025-05-08T01:21:21.220Z	false
graph.do	0.1.0	Knowledge graph built on mongo.do with MCP server support	1	https://github.com/nathanclevenger/graph.do	https://github.com/nathanclevenger/graph.do#readme	MIT	knowledge-graph,graph-database,mcp,model-context-protocol,mongo.do,cloudflare	2026-01-05T13:00:09.342Z	2026-01-05T13:00:09.485Z	false
kafka.do	0.0.4	Kafka-compatible streaming platform on Cloudflare Workers with Durable Object SQLite	1	https://github.com/dot-do/kafka	https://github.com/dot-do/kafka#readme	MIT	kafka,streaming,cloudflare,workers,durable-objects,event-streaming,message-queue,pub-sub,queue	2026-01-05T11:43:57.053Z	2026-01-05T11:43:57.189Z	false
